fx,fy,fz,x,y,,,,,,,,,,
-4.102689545,2.229691568,0.801091882,2,6,,,,,,,,,,
2.254727408,-4.836515284,0.563836388,3,6,,,,,,,,,,
-4.596735427,3.389150998,0.589203623,4,6,,,,,,,,,,
-4.414602765,4.585266614,1.155821755,5,6,,,,,,,,,,
-1.819064829,2.465953894,3.79330762,6,6,,,,,,,,,,
-3.229299467,-2.50462625,3.923147915,7,6,,,,,,,,,,
4.544487763,-3.034930697,0.799364047,8,6,,,,,,,,,,
-4.823252729,-3.171329969,0.900419408,9,6,,,,,,,,,,
1.479312553,-4.646064908,2.876270255,10,6,,,,,,,,,,
2.155785278,-1.084405469,2.41276087,11,6,,,,,,,,,,
-3.353556585,-0.013486167,2.508891753,12,6,,,,,,,,,,
-3.123721293,2.500679966,5.009993817,13,6,,,,,,,,,,
-4.893593746,0.331340296,2.070656478,14,6,,,,,,,,,,
-3.279502978,4.286204807,5.222288385,15,6,,,,,,,,,,
3.576755916,-0.855695771,0.188176102,16,6,,,,,,,,,,
4.416440002,-0.151432793,0.428305536,17,6,,,,,,,,,,
-1.118759089,-0.913826637,0.810585544,1,1,,,,,,,,,,
-2.053861021,2.500367387,3.424477107,2,1,,,,,,,,,,
-2.961415725,-0.650474657,0.899213458,3,1,,,,,,,,,,
1.549590078,-3.728851947,2.144146324,4,1,,,,,,,,,,
-3.463385705,1.914937046,0.443181396,5,1,,,,,,,,,,
-4.03384412,2.268939344,4.063497453,6,1,,,,,,,,,,
-2.744993629,3.114806529,3.704688484,7,1,,,,,,,,,,
1.349808878,-3.220247527,3.39607561,8,1,,,,,,,,,,
-2.680495834,-2.803988048,4.41660166,9,1,,,,,,,,,,
-0.525902947,0.059825498,5.185680971,10,1,,,,,,,,,,
-3.123002393,-5.047046647,2.284169927,11,1,,,,,,,,,,
4.986186452,3.822516065,3.762744456,12,1,,,,,,,,,,
0.662562362,4.648112432,2.602243364,13,1,,,,,,,,,,
-0.972900573,-2.020981175,0.997357858,14,1,,,,,,,,,,
2.91819485,1.596441043,3.879478932,15,1,,,,,,,,,,
-4.730750255,-2.674976338,1.674192795,16,1,,,,,,,,,,
0.905146089,-4.845067004,3.179699732,17,1,,,,,,,,,,
-1.193748814,-5.259946469,1.372345521,1,2,,,,,,,,,,
4.01239747,-0.574808128,2.025139628,2,2,,,,,,,,,,
-2.270237713,-0.552035053,4.415165639,3,2,,,,,,,,,,
2.733772938,1.162796218,-0.116664153,4,2,,,,,,,,,,
-2.363915253,-4.743032524,4.894066734,5,2,,,,,,,,,,
-1.700074341,-3.385901025,4.057215632,6,2,,,,,,,,,,
-3.619595821,0.060463703,4.529224301,7,2,,,,,,,,,,
-4.365155608,-3.566432023,3.487673248,8,2,,,,,,,,,,
2.164212559,-4.512549059,3.099072938,9,2,,,,,,,,,,
-1.796208251,2.20548653,1.741340919,10,2,,,,,,,,,,
-3.816401313,2.738679798,0.78653356,11,2,,,,,,,,,,
1.080136529,3.846567024,2.609527193,12,2,,,,,,,,,,
2.838918703,-4.783365511,0.253142281,13,2,,,,,,,,,,
-1.062986101,-4.40025089,3.186416324,14,2,,,,,,,,,,
2.711233287,2.649147683,1.441132754,15,2,,,,,,,,,,
-0.422650105,1.942648068,4.913165568,16,2,,,,,,,,,,
-2.281156262,-2.070881404,3.199730241,17,2,,,,,,,,,,
0.368089245,-0.57508643,4.328387862,1,3,,,,,,,,,,
-3.779451791,4.955189621,0.975428528,2,3,,,,,,,,,,
0.698658679,-4.07822145,-0.028505569,3,3,,,,,,,,,,
4.80672661,-0.790510291,0.615050301,4,3,,,,,,,,,,
-3.938244422,-1.753743583,0.550824706,5,3,,,,,,,,,,
-0.675695407,2.894494995,2.574708367,6,3,,,,,,,,,,
1.231270912,-2.956065519,0.895395791,7,3,,,,,,,,,,
-4.33015284,4.603220724,0.643577348,8,3,,,,,,,,,,
1.981780012,2.430613259,1.963745349,9,3,,,,,,,,,,
-0.403394815,0.1925036,5.234131608,10,3,,,,,,,,,,
3.327646333,0.627274717,4.431601292,11,3,,,,,,,,,,
-3.573495476,-4.03989535,3.356287327,12,3,,,,,,,,,,
-3.733636291,2.238448661,0.695524824,13,3,,,,,,,,,,
1.379418253,-0.190020134,1.945414432,14,3,,,,,,,,,,
4.509378931,-0.334278157,1.644703054,15,3,,,,,,,,,,
3.28934853,0.373483543,1.697226654,16,3,,,,,,,,,,
-3.056459852,0.901667729,3.173170961,17,3,,,,,,,,,,
2.932990194,-4.496974679,0.924856442,1,4,,,,,,,,,,
-3.404340721,-1.228710169,0.718506959,2,4,,,,,,,,,,
-2.347215425,1.915728589,3.686741641,3,4,,,,,,,,,,
-4.577502978,-4.723567034,2.732361499,4,4,,,,,,,,,,
-2.320173601,4.723380122,3.458899714,5,4,,,,,,,,,,
0.912467967,3.155832269,0.568636861,6,4,,,,,,,,,,
1.017357454,-1.667707981,4.620110532,7,4,,,,,,,,,,
-3.102797464,-1.051443336,2.218595709,8,4,,,,,,,,,,
1.555748513,-2.141301861,1.527332349,9,4,,,,,,,,,,
3.986339165,3.157180545,1.012148669,10,4,,,,,,,,,,
-0.461956581,4.641588387,0.73110149,11,4,,,,,,,,,,
-1.856680942,0.203278726,2.047209352,12,4,,,,,,,,,,
-4.641759117,2.112792603,0.769992102,13,4,,,,,,,,,,
1.049381714,-1.832795169,2.392647419,14,4,,,,,,,,,,
-0.332228463,-1.559130956,0.339415334,15,4,,,,,,,,,,
1.288936032,-2.184443867,4.375500981,16,4,,,,,,,,,,
-2.97488809,-0.935941741,3.91534638,17,4,,,,,,,,,,
0.986812378,-0.299085677,2.916726105,1,5,,,,,,,,,,
-1.837791726,3.826201674,2.124966716,2,5,,,,,,,,,,
0.37405112,-3.335110265,0.693234057,3,5,,,,,,,,,,
4.91757762,0.206582386,4.253200217,4,5,,,,,,,,,,
3.591565668,-1.717430103,4.451653969,5,5,,,,,,,,,,
0.10175825,5.296544694,3.446687771,6,5,,,,,,,,,,
1.842558284,4.530613614,4.495857699,7,5,,,,,,,,,,
2.329891448,-2.13536942,0.606205117,8,5,,,,,,,,,,
-0.683743682,1.328370702,2.698883422,9,5,,,,,,,,,,
1.867061264,-4.312893284,4.049190674,10,5,,,,,,,,,,
0.647402065,-0.507652185,2.980880867,11,5,,,,,,,,,,
4.878871121,4.134879377,0.979705165,12,5,,,,,,,,,,
-1.803018662,-2.353668295,4.425245993,13,5,,,,,,,,,,
-2.742995889,-0.722768265,2.22090303,14,5,,,,,,,,,,
-3.454251072,-0.848485779,1.278978517,15,5,,,,,,,,,,
-3.009933275,1.937467418,-0.284933966,16,5,,,,,,,,,,
2.099358107,2.096076503,2.734237267,17,5,,,,,,,,,,
4.556539867,-1.462434981,4.223548446,1,6,,,,,,,,,,
4.109929013,-1.473352168,3.448041271,2,6,,,,,,,,,,
-4.470898275,-1.589440767,1.020144699,3,6,,,,,,,,,,
4.305754956,4.468767939,3.889533116,4,6,,,,,,,,,,
3.659574328,1.115185865,1.570819285,5,6,,,,,,,,,,
-2.978987771,-3.490011484,4.347134433,6,6,,,,,,,,,,
1.712401439,4.912473971,2.245821893,7,6,,,,,,,,,,
-4.189781408,3.452341203,0.178241289,8,6,,,,,,,,,,
-0.188910718,-3.009367729,1.296118928,9,6,,,,,,,,,,
4.669026332,2.141755766,4.124343601,10,6,,,,,,,,,,
-0.057108316,0.262682817,3.750872792,11,6,,,,,,,,,,
-0.297600565,-1.712139705,3.511340538,12,6,,,,,,,,,,
3.1510791,-0.504735412,2.39382405,13,6,,,,,,,,,,
-2.695917997,-0.006129763,0.035196664,14,6,,,,,,,,,,
3.952462962,-0.979838906,0.308397667,15,6,,,,,,,,,,
-1.313882672,-0.983138318,0.261489236,16,6,,,,,,,,,,
0.033356392,-4.620572106,4.117196391,17,6,,,,,,,,,,
-5.029956701,0.515402199,1.420199541,1,1,,,,,,,,,,
5.205411274,-4.976289541,3.815283352,2,1,,,,,,,,,,
4.331337472,-1.160974259,5.029747856,3,1,,,,,,,,,,
2.739187977,-2.633629158,0.838775038,4,1,,,,,,,,,,
-3.224626345,3.254907396,0.111958698,5,1,,,,,,,,,,
-5.200988444,-4.454522928,2.706936741,6,1,,,,,,,,,,
-1.071997738,3.486831071,2.419305072,7,1,,,,,,,,,,
2.659006618,2.757560594,1.367667875,8,1,,,,,,,,,,
2.010119646,-3.766302916,1.583177885,9,1,,,,,,,,,,
-3.612886048,4.36591916,0.898717452,10,1,,,,,,,,,,
3.318925371,-4.319605935,0.237294941,11,1,,,,,,,,,,
0.251191849,-4.4285328,1.010461954,12,1,,,,,,,,,,
-1.059291458,2.523439031,3.928409891,13,1,,,,,,,,,,
-4.200821794,-2.849616817,1.34076466,14,1,,,,,,,,,,
-1.948397672,-0.488895127,0.309856861,15,1,,,,,,,,,,
-3.709573901,-2.965867141,0.156384991,16,1,,,,,,,,,,
2.893837266,-3.289949428,0.253542544,17,1,,,,,,,,,,
0.64008089,-0.320076754,4.187491593,1,2,,,,,,,,,,
-1.390314691,-2.478445424,4.456835901,2,2,,,,,,,,,,
-1.755591677,-3.910830172,2.177526148,3,2,,,,,,,,,,
-2.682156557,1.991255985,2.533310228,4,2,,,,,,,,,,
-4.568125709,-3.086363945,0.990308185,5,2,,,,,,,,,,
2.158913257,0.551509232,-0.223639635,6,2,,,,,,,,,,
1.133647154,0.935320481,4.017382725,7,2,,,,,,,,,,
4.436994872,-4.773101488,0.182087759,8,2,,,,,,,,,,
-1.092512723,-2.603316033,4.363642733,9,2,,,,,,,,,,
3.229038663,-4.51463564,3.488280028,10,2,,,,,,,,,,
-3.040821831,0.162614838,1.03732098,11,2,,,,,,,,,,
-2.620111266,0.058988904,3.585752487,12,2,,,,,,,,,,
2.53334142,4.071047154,1.775094975,13,2,,,,,,,,,,
-2.789747333,-3.794424339,0.626186263,14,2,,,,,,,,,,
-2.915155014,0.511702493,2.908426397,15,2,,,,,,,,,,
4.351618656,0.453669699,4.035668148,16,2,,,,,,,,,,
-2.806689648,-0.009833214,0.47918006,17,2,,,,,,,,,,
-1.19021509,1.567410145,0.959055598,1,3,,,,,,,,,,
-4.466949924,-2.96337469,3.83936547,2,3,,,,,,,,,,
-0.845698434,-3.723839389,2.939969929,3,3,,,,,,,,,,
-1.481998043,4.636780744,3.257636273,4,3,,,,,,,,,,
-2.279146796,2.400778368,4.179297033,5,3,,,,,,,,,,
-0.63214211,-3.064354341,4.633509403,6,3,,,,,,,,,,
4.949085867,-0.036414707,4.05999589,7,3,,,,,,,,,,
2.156117886,2.599973044,1.556198292,8,3,,,,,,,,,,
-0.266768202,1.746539126,2.532968233,9,3,,,,,,,,,,
1.054451721,5.22257425,1.584570342,10,3,,,,,,,,,,
4.155652441,2.885431373,4.834693525,11,3,,,,,,,,,,
-4.952800214,-3.566187464,2.320462164,12,3,,,,,,,,,,
2.522152132,1.460469196,2.62325862,13,3,,,,,,,,,,
-4.223114753,-3.324505486,3.274512207,14,3,,,,,,,,,,
-2.116014809,-4.581783912,3.331860114,15,3,,,,,,,,,,
4.379491558,2.669922428,2.711188929,16,3,,,,,,,,,,
4.078968598,-3.653718557,2.681662635,17,3,,,,,,,,,,
-4.687260795,1.550544403,3.976389867,1,4,,,,,,,,,,
2.79978056,3.682660185,1.119527843,2,4,,,,,,,,,,
4.267861483,-2.668934619,4.130935505,3,4,,,,,,,,,,
-2.147966572,2.649801619,1.3972017,4,4,,,,,,,,,,
4.864289708,4.738254592,0.55388845,5,4,,,,,,,,,,
-3.480118619,1.208974273,0.604218071,6,4,,,,,,,,,,
2.278363072,0.579803083,1.245331517,7,4,,,,,,,,,,
1.012146644,-4.615301691,2.442261842,8,4,,,,,,,,,,
-0.375031141,3.570284961,2.368080842,9,4,,,,,,,,,,
1.693835203,-0.891119632,4.133672083,10,4,,,,,,,,,,
0.877332687,1.789685293,5.28437246,11,4,,,,,,,,,,
3.08257937,4.294544788,0.919922043,12,4,,,,,,,,,,
-4.044945784,4.419317458,0.939319626,13,4,,,,,,,,,,
-1.034381055,-4.940106471,1.763209788,14,4,,,,,,,,,,
-2.478702924,3.930079563,2.806509157,15,4,,,,,,,,,,
3.200184907,-4.541504578,2.555115082,16,4,,,,,,,,,,
-0.541550297,-1.116945588,4.709179931,17,4,,,,,,,,,,
2.217491597,1.370194734,0.252758089,1,5,,,,,,,,,,
2.429288719,-1.175986512,3.35202574,2,5,,,,,,,,,,
-5.287875865,0.725580703,0.374848028,3,5,,,,,,,,,,
-0.75494518,3.767687469,4.894425255,4,5,,,,,,,,,,
-0.931883913,3.695852628,4.656447224,5,5,,,,,,,,,,
-3.00183,4.57515466,1.165319136,6,5,,,,,,,,,,
-1.275984417,-0.368515958,0.446575798,7,5,,,,,,,,,,
-4.869078494,-1.429823033,3.994639015,8,5,,,,,,,,,,
-2.802850456,-0.365280626,1.52614469,9,5,,,,,,,,,,
3.198471815,-3.138651502,1.034906072,10,5,,,,,,,,,,
-2.00769547,-4.429304876,4.140529794,11,5,,,,,,,,,,
1.28852835,1.346197229,0.492149426,12,5,,,,,,,,,,
-5.033882423,-0.660960532,0.293024721,13,5,,,,,,,,,,
-4.627191883,0.711277297,2.113270271,14,5,,,,,,,,,,
1.156717046,2.665673183,1.660056074,15,5,,,,,,,,,,
3.389126955,4.135360684,2.609115453,16,5,,,,,,,,,,
-1.329528195,0.602433439,1.649306731,17,5,,,,,,,,,,
-3.495804562,4.160124858,3.532332888,1,6,,,,,,,,,,
-2.371491764,4.592779079,3.954894858,2,6,,,,,,,,,,
-0.286632054,0.9859243,2.308312737,3,6,,,,,,,,,,
1.095690928,-3.808186211,2.167123769,4,6,,,,,,,,,,
-1.583260677,-4.438875076,0.52922024,5,6,,,,,,,,,,
-4.322132435,-4.585394521,4.955524259,6,6,,,,,,,,,,
-3.243782616,-3.302066713,1.725865733,7,6,,,,,,,,,,
3.07777439,4.565600683,0.309832565,8,6,,,,,,,,,,
3.88592589,5.092326243,4.108511609,9,6,,,,,,,,,,
-0.362275011,-4.832314931,3.290250246,10,6,,,,,,,,,,
4.350470682,4.154677309,1.787591892,11,6,,,,,,,,,,
-0.171243315,5.109060541,4.167164395,12,6,,,,,,,,,,
-1.424953145,3.546582838,0.566749943,13,6,,,,,,,,,,
4.533603039,1.531261519,1.410962734,14,6,,,,,,,,,,
-0.678218496,-0.586234931,3.352530587,15,6,,,,,,,,,,
4.608095951,-2.316220243,3.953209216,16,6,,,,,,,,,,
-4.37739948,4.50401652,1.219627627,17,6,,,,,,,,,,
-1.696322532,-2.091496689,2.108257981,1,7,,,,,,,,,,
4.101373454,-1.014147266,0.330072262,2,7,,,,,,,,,,
0.011671398,1.474249805,3.860459297,3,7,,,,,,,,,,
1.162095939,1.532925924,1.767251108,4,7,,,,,,,,,,
-2.881338973,3.582488477,1.703644018,5,7,,,,,,,,,,
4.405902331,1.480985812,2.930818519,6,7,,,,,,,,,,
0.465183979,-2.390594404,1.409726014,7,7,,,,,,,,,,
-2.336004165,0.569868137,1.448486746,8,7,,,,,,,,,,
-3.383522331,4.375552545,5.160973179,9,7,,,,,,,,,,
0.680286295,1.881327638,2.770094179,10,7,,,,,,,,,,
-2.589979169,5.172856489,3.926939428,11,7,,,,,,,,,,
3.365417788,1.063948002,0.092822679,12,7,,,,,,,,,,
-2.823195721,3.880299593,3.700927889,13,7,,,,,,,,,,
-4.386620364,3.099040364,4.602312565,14,7,,,,,,,,,,
0.331262241,-4.883975294,3.315925002,15,7,,,,,,,,,,
-0.292225096,0.88874789,0.142983749,16,7,,,,,,,,,,
-3.619451511,-0.817174129,2.359836979,17,7,,,,,,,,,,
-2.83951128,-1.908931732,1.010776509,1,8,,,,,,,,,,
2.795288146,1.190791639,-0.026485648,2,8,,,,,,,,,,
3.831308686,2.839318623,5.225252103,3,8,,,,,,,,,,
2.574712468,3.730659122,2.505577493,4,8,,,,,,,,,,
-3.052072472,-0.047009981,1.706349533,5,8,,,,,,,,,,
1.057825862,-4.240307321,0.565270282,6,8,,,,,,,,,,
4.472112487,-4.594590873,4.732070238,7,8,,,,,,,,,,
4.086815453,0.960648809,0.538444408,8,8,,,,,,,,,,
-3.877449732,1.276649388,3.833071368,9,8,,,,,,,,,,
3.697924488,-3.94706113,0.794914683,10,8,,,,,,,,,,
-2.042556846,-3.601244069,1.06217878,11,8,,,,,,,,,,
2.747328958,3.461418648,0.886231467,12,8,,,,,,,,,,
-4.191423992,2.077128496,1.062349605,13,8,,,,,,,,,,
4.796975009,-0.365489472,3.155791195,14,8,,,,,,,,,,
-2.490604298,0.061790376,3.421576621,15,8,,,,,,,,,,
-3.835077469,-3.830898736,0.342613865,16,8,,,,,,,,,,
-2.191595214,3.385374325,0.440678221,17,8,,,,,,,,,,
3.963880128,-2.902074708,1.750113298,1,9,,,,,,,,,,
-4.035990871,-3.200403186,2.540741856,2,9,,,,,,,,,,
5.066876393,3.432141397,4.925005616,3,9,,,,,,,,,,
-1.746871893,-3.262698554,4.110328332,4,9,,,,,,,,,,
4.93274902,-0.870304169,3.630781381,5,9,,,,,,,,,,
-3.71307757,2.44274539,3.980580752,6,9,,,,,,,,,,
0.786593332,4.85497565,2.386707191,7,9,,,,,,,,,,
-0.851827062,-0.290257312,4.638193501,8,9,,,,,,,,,,
-3.442146375,1.739910419,3.100926491,9,9,,,,,,,,,,
-2.576616421,-4.114886499,2.028953371,10,9,,,,,,,,,,
-0.22654935,0.90888881,3.516502621,11,9,,,,,,,,,,
2.106836641,-2.837535646,4.382847738,12,9,,,,,,,,,,
-2.386326622,3.350618399,3.107076955,13,9,,,,,,,,,,
-0.568456168,3.357208653,2.489175662,14,9,,,,,,,,,,
2.128669146,-3.981084492,3.195308442,15,9,,,,,,,,,,
-1.914695058,-1.190536589,3.311932401,16,9,,,,,,,,,,
0.458792011,1.354342605,4.636046432,17,9,,,,,,,,,,
0.935194084,-2.455798603,2.425956576,1,10,,,,,,,,,,
-4.516785711,-1.937268543,1.288228524,2,10,,,,,,,,,,
3.837460496,-0.247955125,0.891558916,3,10,,,,,,,,,,
-1.89748827,-1.359467642,4.183201868,4,10,,,,,,,,,,
1.725822561,-1.475265189,0.32020208,5,10,,,,,,,,,,
-3.544562587,-1.437643484,2.712814667,6,10,,,,,,,,,,
-1.342494181,-1.357039021,1.211393344,7,10,,,,,,,,,,
2.479897129,0.302071873,2.378400416,8,10,,,,,,,,,,
4.338670426,3.733776297,2.291067013,9,10,,,,,,,,,,
0.696316081,-2.134720868,0.189691407,10,10,,,,,,,,,,
-0.955423801,2.489564915,1.824896459,11,10,,,,,,,,,,
-3.258436806,-3.289587324,0.031442405,12,10,,,,,,,,,,
-4.33037666,-2.88868885,5.146497894,13,10,,,,,,,,,,
-3.822096078,4.747026595,3.842760464,14,10,,,,,,,,,,
-0.326062743,-3.421829011,0.673966957,15,10,,,,,,,,,,
-0.857478212,3.642354662,0.513297582,16,10,,,,,,,,,,
0.383991542,1.749533376,2.271629917,17,10,,,,,,,,,,
2.170044476,-2.634683959,4.877982367,1,11,,,,,,,,,,
3.311647013,-2.815161572,1.46886868,2,11,,,,,,,,,,
-2.288877975,0.064271747,0.990979872,3,11,,,,,,,,,,
0.447796658,1.60907382,2.209615563,4,11,,,,,,,,,,
-0.001983246,-1.262153842,3.815633145,5,11,,,,,,,,,,
1.988832425,-3.946443663,0.829284469,6,11,,,,,,,,,,
0.738658889,1.479415482,5.076941999,7,11,,,,,,,,,,
-3.883823859,-1.811669223,3.680653272,8,11,,,,,,,,,,
-0.126668251,-3.539984525,2.900619502,9,11,,,,,,,,,,
-4.663003816,-4.392382342,3.53841547,10,11,,,,,,,,,,
1.021887799,-1.10906182,0.395192627,11,11,,,,,,,,,,
1.810007033,-2.399813298,4.153549356,12,11,,,,,,,,,,
0.039241353,3.812245172,3.490697305,13,11,,,,,,,,,,
-1.538837095,4.074464017,4.530563171,14,11,,,,,,,,,,
2.201044749,0.601460998,1.659436251,15,11,,,,,,,,,,
-1.534122415,0.514678132,3.993481721,16,11,,,,,,,,,,
2.338436073,2.486713468,3.219374089,17,11,,,,,,,,,,
-2.498893012,3.994112772,4.452068463,1,12,,,,,,,,,,
-3.732872991,-3.995363095,3.114186001,2,12,,,,,,,,,,
-4.289163831,1.350732753,3.635275246,3,12,,,,,,,,,,
0.817897361,1.715603298,2.583500554,4,12,,,,,,,,,,
-2.904607069,4.871041931,0.561830565,5,12,,,,,,,,,,
1.239980785,-0.504509081,0.734969412,6,12,,,,,,,,,,
0.527788039,-3.247312953,0.835771563,7,12,,,,,,,,,,
1.10463398,3.71570683,1.529799604,8,12,,,,,,,,,,
0.240416459,-3.799719876,-0.166040147,9,12,,,,,,,,,,
-3.866397462,2.979646339,2.373648144,10,12,,,,,,,,,,
2.41296246,2.431637968,2.971011587,11,12,,,,,,,,,,
4.46865327,-3.46685639,1.67164505,12,12,,,,,,,,,,
-4.805284351,-0.499490655,0.438451505,13,12,,,,,,,,,,
2.90349249,-1.17682442,4.60058864,14,12,,,,,,,,,,
1.111244239,3.618756471,1.983832149,15,12,,,,,,,,,,
-3.590492061,2.626164454,2.039952837,16,12,,,,,,,,,,
-0.600914714,1.582571762,0.516717304,17,12,,,,,,,,,,
-3.059879831,3.982239526,2.647331766,1,13,,,,,,,,,,
-3.413591497,-1.439353751,2.296944721,2,13,,,,,,,,,,
-3.239659716,1.923991164,0.469514885,3,13,,,,,,,,,,
-1.668618533,4.307752214,0.432079017,4,13,,,,,,,,,,
0.724798458,3.617799724,2.451069387,5,13,,,,,,,,,,
4.504283906,0.070697727,4.721688305,6,13,,,,,,,,,,
4.297836266,1.751813883,0.858304588,7,13,,,,,,,,,,
4.582702859,-1.909489486,3.501619648,8,13,,,,,,,,,,
-1.667375741,3.156830199,4.312786333,9,13,,,,,,,,,,
0.390708188,-1.815922479,2.15224906,10,13,,,,,,,,,,
1.862153921,-2.181263262,1.642695117,11,13,,,,,,,,,,
-3.715020891,-2.646172062,3.980951579,12,13,,,,,,,,,,
4.599891609,-0.292265053,1.008301316,13,13,,,,,,,,,,
-0.676223826,2.658209064,1.911103252,14,13,,,,,,,,,,
-0.473246718,-1.42408881,2.546858425,15,13,,,,,,,,,,
4.478470082,-0.362569152,2.091575257,16,13,,,,,,,,,,
-0.004812015,-3.9834905,4.620244863,17,13,,,,,,,,,,
0.633513941,3.678768404,0.76997359,1,7,,,,,,,,,,
-0.479417697,1.751105132,3.128880042,2,7,,,,,,,,,,
1.353179038,-4.655555026,1.572183314,3,7,,,,,,,,,,
0.982684951,2.558976023,-0.108131049,4,7,,,,,,,,,,
-2.669797838,-1.652560789,2.497896345,5,7,,,,,,,,,,
-1.053833325,-4.12813852,5.232335614,6,7,,,,,,,,,,
4.556599999,0.700519048,3.933874297,7,7,,,,,,,,,,
-2.98138711,-2.423420266,3.628364472,8,7,,,,,,,,,,
0.137247117,2.188365823,1.868597019,9,7,,,,,,,,,,
-4.374527207,3.383471805,4.57237641,10,7,,,,,,,,,,
-1.26127424,-1.569028335,1.183279125,11,7,,,,,,,,,,
-0.526654398,-2.90411536,0.86973077,12,7,,,,,,,,,,
1.159671399,3.864985371,2.657990662,13,7,,,,,,,,,,
4.514848799,-4.30007459,4.073996593,14,7,,,,,,,,,,
3.887940338,3.395983179,3.671745469,15,7,,,,,,,,,,
-2.280736727,0.822106194,2.598422441,16,7,,,,,,,,,,
2.2427477,3.521611007,2.253717585,17,7,,,,,,,,,,
4.969900727,-2.209156248,1.342418609,1,8,,,,,,,,,,
-3.287839044,-1.51348631,4.64436518,2,8,,,,,,,,,,
0.527478793,4.51941956,5.154137196,3,8,,,,,,,,,,
1.476921347,-2.195331074,1.055172512,4,8,,,,,,,,,,
2.667219435,-2.529907417,1.54485592,5,8,,,,,,,,,,
3.20099303,-0.329141157,4.610284491,6,8,,,,,,,,,,
2.807867875,3.505615149,1.970082912,7,8,,,,,,,,,,
-1.867264972,4.690818991,1.357935493,8,8,,,,,,,,,,
-2.050644696,0.814228895,2.4407997,9,8,,,,,,,,,,
-3.413097437,1.179351386,1.786372751,10,8,,,,,,,,,,
4.091971463,-1.898066944,2.022905226,11,8,,,,,,,,,,
1.082869017,-1.791335408,0.511819619,12,8,,,,,,,,,,
3.747599931,-0.652073221,0.617479044,13,8,,,,,,,,,,
-3.067300918,-4.125415583,2.7749381,14,8,,,,,,,,,,
-4.14524818,1.590070757,3.212711563,15,8,,,,,,,,,,
-4.426803132,-1.35401721,1.823327311,16,8,,,,,,,,,,
-3.472873246,-3.839942301,4.929607018,17,8,,,,,,,,,,
-0.684622628,-4.38625896,4.861392289,1,9,,,,,,,,,,
5.14337038,-0.792456508,1.62553334,2,9,,,,,,,,,,
-0.570203666,-3.892820249,3.436708688,3,9,,,,,,,,,,
-2.410927581,2.112274097,2.167110893,4,9,,,,,,,,,,
2.259766581,-3.638386104,3.677086818,5,9,,,,,,,,,,
-1.672104572,-1.810800036,2.412816867,6,9,,,,,,,,,,
-2.124250107,4.933801184,4.126601948,7,9,,,,,,,,,,
1.90270266,-3.145724676,3.189139012,8,9,,,,,,,,,,
-3.533855949,1.087289054,3.312159487,9,9,,,,,,,,,,
2.469713615,2.022403876,2.709162583,10,9,,,,,,,,,,
2.703589009,2.806466131,3.454327509,11,9,,,,,,,,,,
4.583818459,3.934182324,1.959337091,12,9,,,,,,,,,,
-2.340019499,-2.97087588,2.421963579,13,9,,,,,,,,,,
4.726919521,0.458529587,3.729919038,14,9,,,,,,,,,,
3.038907164,0.914314021,-0.09253868,15,9,,,,,,,,,,
-1.23559533,1.292218444,1.732791121,16,9,,,,,,,,,,
2.285899368,-1.302002243,4.950249624,17,9,,,,,,,,,,
2.992383914,3.23065162,1.781018189,1,10,,,,,,,,,,
-3.676668783,-4.029508425,0.339116151,2,10,,,,,,,,,,
0.343451369,2.317684083,2.644294184,3,10,,,,,,,,,,
-3.07011112,2.529336681,2.317143342,4,10,,,,,,,,,,
-0.831927988,-4.247891141,0.688496355,5,10,,,,,,,,,,
0.111875629,-4.76063177,2.346707753,6,10,,,,,,,,,,
-0.078526618,-2.433637702,4.639661582,7,10,,,,,,,,,,
-4.90687409,-1.775211433,2.599371496,8,10,,,,,,,,,,
-3.831931903,-1.331116913,3.155454096,9,10,,,,,,,,,,
-5.247702511,-0.099983212,-0.075833968,10,10,,,,,,,,,,
-2.727877482,2.918591977,2.386118071,11,10,,,,,,,,,,
1.268968271,5.047026374,4.662101469,12,10,,,,,,,,,,
-1.152088693,-0.046671911,0.707231925,13,10,,,,,,,,,,
-0.733051343,3.820827508,3.603301327,14,10,,,,,,,,,,
-3.910936936,4.039742447,3.514446363,15,10,,,,,,,,,,
-2.981448993,3.187318722,1.90477989,16,10,,,,,,,,,,
5.226394321,0.214721238,3.467100508,17,10,,,,,,,,,,
1.060708748,-0.839403148,2.157040216,1,11,,,,,,,,,,
4.249205937,0.405976851,3.685117833,2,11,,,,,,,,,,
-4.236833338,-4.494079488,2.980056759,3,11,,,,,,,,,,
-0.316102511,-0.797647521,3.37428056,4,11,,,,,,,,,,
-4.198933675,-4.460917332,4.948711484,5,11,,,,,,,,,,
4.849658575,3.918102565,0.847294105,6,11,,,,,,,,,,
2.956423478,3.78709392,1.943796573,7,11,,,,,,,,,,
-0.532039478,1.436492521,3.900608913,8,11,,,,,,,,,,
-2.775801862,-1.806379114,1.600295381,9,11,,,,,,,,,,
-3.678342016,0.685202452,3.321825781,10,11,,,,,,,,,,
-1.082133339,0.96090901,1.392697636,11,11,,,,,,,,,,
1.454579323,0.773288074,0.720878491,12,11,,,,,,,,,,
-1.260354021,-1.7586837,1.280944553,13,11,,,,,,,,,,
1.815069571,-4.008407684,4.341164455,14,11,,,,,,,,,,
-0.97939939,1.355276265,1.655783206,15,11,,,,,,,,,,
